molecule_class,mw,logp,tpsa,n_atoms,hba,hbd,arom_rings,rings,homo,lumo,gap,zpve,alpha,mu
alkene,68.39501896563056,2.892231944553807,3.2649163266958214,4,0,0,0,0,-8.846935916326556,-1.125612005938571,7.721323910387985,0.0037431189497836442,3.2231672149430604,0.0
ester,79.61289100780164,0.9402435731709803,39.839503768786685,5,2,0,0,1,-8.79798476954064,-1.2070164530313692,7.590968316509271,0.004821145922206963,2.858807026639422,2.0309497601543276
amine,45.264787606578174,-0.5273666638031738,52.128517495525756,2,1,2,0,2,-8.304472950546192,-1.2580784747058678,7.046394475840324,0.002181003131047495,2.4962090974807962,2.0353733698299714
aromatic,82.03926819689052,3.264155418876209,5.596545526784349,7,0,0,1,3,-8.561585816326842,-0.49235951706127046,8.069226299265571,0.006786407578585971,4.84255275468331,0.0
acid,48.72537747108676,-0.9111043420708267,49.40934447621929,5,2,1,0,2,-9.976113099566307,-0.41430284208530976,9.561810257480998,0.005339562415686981,3.140876863427271,1.5337936522613422
phenol,114.35630536691795,2.555334047335868,37.99525554392991,7,1,1,1,1,-8.96532253743617,-0.671016186078503,8.294306351357667,0.006656032680334869,5.083616871778482,1.456040121763451
alkyne,65.11710747764877,0.7242186036077056,-0.6968281881052428,2,0,0,0,2,-8.339449172646564,-0.902902949506315,7.436546223140249,0.0023173313567206536,2.2538734859741556,0.1146490465417033
thiol,55.35857085827387,2.439348162586784,17.835238061288482,4,0,1,0,1,-7.753768214060081,-2.0775554347115364,5.676212779348544,0.0038660839190201588,3.2033410339842616,0.3622437032065811
halide,63.43489918411343,1.8573774313317908,-2.372626029352328,2,0,0,0,1,-8.757864016212233,-1.463267676954545,7.294596339257688,0.0019740142847793607,2.372002345703051,0.0
ether,52.568768428309674,2.641251178630226,15.762386892032014,5,1,0,0,0,-8.396599410497373,-1.3751855407181723,7.021413869779201,0.004559918560899074,4.596664066608972,0.7344394852646761
alkyne,73.17757152702214,1.0659310551196985,1.4023515474526989,2,0,0,0,1,-8.816785891035803,-0.6013569909073184,8.215428900128485,0.002252831298690035,2.583849166321733,0.22233415547144922
acid,81.74703797334112,-0.37170149042121936,56.55420672511686,3,2,1,0,0,-9.39612793689977,-0.48460232888317356,8.911525608016596,0.0028745631742157153,2.5766712455879324,1.286691488321002
phenol,108.65586773965698,2.632955272005902,32.30459324727776,7,1,1,1,3,-8.85530090920605,-0.6019085045956524,8.253392404610398,0.006758669812504647,6.484130194887818,1.0587876182490892
alkane,39.49584517834808,3.142552908523541,-1.063355167661516,2,0,0,0,1,-8.700038924828828,-1.0333112395392041,7.666727685289624,0.002448265092763539,2.736119560882237,0.0
aniline,101.7888263767706,1.6264691256427555,56.04454626543654,9,1,2,1,3,-9.056592649436688,-0.2977852795235698,8.758807369913118,0.008829771771212757,5.883468106847872,2.21303353942202
alcohol,63.83990402340918,1.693570787034746,34.96482124205772,3,1,1,0,1,-8.572428233153618,-1.2567994181336544,7.315628815019963,0.003407432960352387,3.514723458073549,1.8369996505080357
thiol,75.89678902153508,1.7742713530868053,9.786533560335936,2,0,1,0,0,-8.659286048667402,-0.3220477307960852,8.337238317871318,0.0019944832910276105,1.2512034607829654,0.1421787864422594
amine,62.81737167231641,0.9325694615654947,58.03502154474056,5,1,2,0,2,-9.137301003157432,-0.7069039652507556,8.430397037906676,0.005221836923603338,4.123291155997055,2.528786149563288
alkane,47.23100184586802,1.5826896098861511,-0.563163545665541,6,0,0,0,1,-8.606155500139975,-1.0188411385571088,7.587314361582866,0.005589658709259673,4.3692191281083925,0.0
acid,88.56401976643826,1.2114552401515932,49.62209039890082,6,2,1,0,2,-8.641079416871575,-0.9191323672254526,7.721947049646122,0.005961122973512642,3.9788522996662588,1.5913570957504184
alkane,31.161018269495145,1.9652358797101313,-0.5243466027509064,1,0,0,0,0,-9.66905890469365,-0.7534825843768348,8.915576320316815,0.0010512501782021827,1.0672902622109102,0.0
amine,76.45813278827885,0.22347264008211853,49.54732636108441,6,1,2,0,1,-9.210447992870815,-0.8517487577707039,8.358699235100111,0.005695920089201546,3.8112687442270783,2.0173989365819316
acid,48.456063871403295,0.3187621259040161,55.9042383564081,6,2,1,0,2,-8.776749934074518,-0.8113520177937852,7.9653979162807325,0.005994834452429802,4.195307074038094,1.4105919632078523
acid,76.4117349149739,-0.19800185662728265,60.18822878596464,7,2,1,0,1,-9.610859504424093,-0.9212457216255392,8.689613782798554,0.006474398315212953,5.900085567877502,1.9320514022480282
alkyne,39.25877116427769,2.213816062953386,0.4048614630290129,2,0,0,0,2,-8.857071017009954,-1.5468754658261692,7.310195551183785,0.0021251954322375577,2.920531325174106,0.5389500395638906
alkene,32.57012816413366,2.120292012560471,-2.9949308552632163,3,0,0,0,2,-8.610047956790885,-1.3401890879503502,7.269858868840535,0.003056332167872301,2.3783511115253564,0.2617321100027191
heterocy,80.7025122399178,2.193864554485004,23.63038227723598,7,1,0,1,1,-9.542669966478968,-0.4114928284944606,9.131177137984507,0.0064960367432278935,5.411838907497045,0.16696605998927017
alkyne,71.90994286020816,0.84682508825824,1.8701991679016925,2,0,0,0,2,-8.782896669669089,-1.2021771589110504,7.580719510758039,0.0025962387534459457,2.468992051163884,0.0
aniline,103.06149295097488,1.546465854214039,50.29910715654204,9,1,2,1,1,-8.777949550591378,-0.4821072480729898,8.295842302518388,0.008414874424043317,6.515326394862952,1.6689029502055182
ether,50.693105525203144,0.3315226276962678,26.56362602197726,7,1,0,0,0,-9.41049112631478,-0.8696143058567929,8.540876820457987,0.006607043261137633,5.158317069590323,0.7938896931954694
aromatic,86.29964557435136,2.402180321607813,0.9787277019493997,6,0,0,1,2,-9.021827927561427,-0.588829853036774,8.432998074524653,0.005961410030052317,4.531877115312017,0.0
alkyne,72.30160888909973,1.0424003219882585,-2.0570633250529022,2,0,0,0,2,-8.129141989475244,-0.4897417175092921,7.639400271965951,0.0022766219389492837,2.052196616124995,0.0
halide,101.69433348880605,3.9516839913285007,-5.637477550234167,5,0,0,0,2,-7.684277722023365,-1.6599960921786363,6.0242816298447295,0.0052114457912035604,3.4866113477401783,0.0
alkyne,61.75679897376165,1.7454742887475119,-4.062266647621946,3,0,0,0,0,-8.257207576943614,-0.988563436181655,7.268644140761959,0.0031486407570955137,1.6160879659858214,0.0
amine,59.22757876761485,-0.6825438186851098,51.90641186929592,4,1,2,0,1,-9.232449696801345,-0.9405476515608007,8.291902045240544,0.0037824824635415183,2.346778664338352,1.1728134990011605
alkane,34.33035181241263,2.8177144595309453,-8.58915611895462,2,0,0,0,2,-8.84353129099627,-1.6163550541160676,7.227176236880202,0.0022323598568415185,2.624546855984347,0.0
aromatic,84.11447686014094,3.3523643925497266,-7.2019147669367225,7,0,0,1,1,-8.192311500223411,-0.45104611966503705,7.741265380558374,0.0064675032147032,4.118559509690275,0.4006353912030403
ether,100.26353711766018,2.6997920907644177,17.197444528613858,7,1,0,0,1,-8.134715256573715,-1.6145479521728314,6.520167304400884,0.006564864628991735,4.126351457813902,0.7873309659061454
aniline,105.68937418137385,1.377426188467305,45.837596580633985,7,1,2,1,1,-9.478270252103817,0.1027136577651806,9.580983909868998,0.007055611975270874,4.233324031243879,1.1058607428876233
ether,51.70073199531282,0.8987226555706276,22.18109266194886,3,1,0,0,1,-9.113562233512637,-0.6420440566279643,8.471518176884672,0.002931537554512654,2.807207661250118,1.229654031729911
phenol,120.43607810649304,1.4949475729068096,32.41016228608192,9,1,1,1,1,-8.366832805233068,-0.757632564013317,7.609200241219751,0.008334357438526544,4.788193572967048,0.7474399002438519
amine,37.94053104868916,-0.16536744699490113,50.21514172512928,5,1,2,0,2,-9.095789234830312,-0.8444969028491202,8.251292331981192,0.005252553330271703,3.7629912993332444,1.260778842207114
alkane,74.11666066101898,3.284108251269321,-4.866240597524511,1,0,0,0,0,-8.546822088322303,-1.3784028128296186,7.168419275492685,0.001188828009026674,1.1496376194468838,0.0
nitrile,78.09250579801177,1.3542607382269394,25.993681102601293,7,1,0,0,0,-8.930912004459783,-0.8595928720782617,8.071319132381522,0.006919689129475209,3.985142439862467,0.7893154562651143
halide,68.66973589725305,1.9842346612222592,7.282530388822883,4,0,0,0,0,-8.77280244804042,-1.078200758462654,7.694601689577765,0.0039079868055210505,2.606043959127026,0.0
ether,80.55643386431142,2.4478597504556823,16.840950706346547,3,1,0,0,0,-8.721141730682763,-0.6690590423597383,8.052082688323026,0.0029760059714454196,2.194410448887413,0.5407864785385892
phenol,118.10149545872892,1.616084333718441,36.026537524326116,8,1,1,1,2,-8.870908566518573,-0.27454456837422914,8.596363998144344,0.00772926223661519,4.611437396305817,1.4714637236911716
aniline,94.82776256540248,0.9273668836410969,46.627469367953005,10,1,2,1,2,-9.065558036648376,-0.8200235562296064,8.245534480418769,0.009810214712661879,5.850120322918427,1.3454349621777273
heterocy,90.80368454745725,2.4693878697224396,20.24390616973466,5,1,0,1,2,-8.583086064955404,-0.9116282589288414,7.671457806026563,0.005169044193327967,3.7778389705731232,0.169851947421375
thiol,55.752447878015104,3.277074312444231,15.080067608734021,2,0,1,0,0,-8.125306663927836,-1.8488415120984718,6.276465151829363,0.0018026861426021737,2.435162411753563,0.6550468817719387
ether,77.23767074695033,2.77404961030594,12.134134116421809,4,1,0,0,2,-8.476074303567442,-1.2046370035822316,7.271437299985211,0.004140785243293763,2.7006902740344527,0.52790758614319
nitrile,91.1405193360209,2.769505131906149,19.828235668173022,7,1,0,0,2,-8.053702799924302,-1.5710038122044399,6.482698987719862,0.006728649709821037,4.8052600285687,0.0
alkane,65.26403000774177,2.615985418312516,-1.0079095128275415,5,0,0,0,0,-8.505230496116331,-0.816911304779615,7.688319191336716,0.005141664610232824,2.6605352909606528,0.06733567546367064
ester,115.7122386037621,2.6590001746353855,39.968356039501096,4,2,0,0,0,-8.455743793827097,-1.0787380009537748,7.377005792873321,0.003718112753588825,2.087530409802051,1.9383929250001894
alkyne,65.12147898594348,0.886281163425837,-5.316756527200277,4,0,0,0,2,-9.62472742402403,-1.1001612679939918,8.524566156030039,0.004292126959509398,4.290095804041996,0.0
amine,40.503989885519395,1.78800105430942,48.445467275732724,5,1,2,0,0,-8.271376044711836,-0.8565520453511843,7.414823999360651,0.004827950791444303,3.1383508127750686,1.3827522719908645
thiol,94.88689848711178,1.248010554361985,18.59649393599645,5,0,1,0,2,-8.999309990567289,-1.3040438505692467,7.695266139998042,0.0050072883238447795,3.1721601631768532,1.1834581426668236
thiol,55.38090159967039,2.6096275978802765,16.435406145523874,2,0,1,0,0,-9.112055537652857,-1.684075703780526,7.427979833872331,0.0024277322162617847,2.8628612840342846,1.1845485868663732
alkyne,45.907377784375235,0.8850438092253853,4.858735395571727,5,0,0,0,1,-9.286655718192566,-1.1844741146163167,8.10218160357625,0.005004517638531191,2.800113603224955,0.5493471155106341
acid,82.49513049902231,1.099767082393174,59.34243761189624,6,2,1,0,0,-9.290285469345235,-0.7490083053169853,8.54127716402825,0.0055752602059969516,4.641728515684969,2.4494069938595207
alkene,63.59785742644827,1.9411200493005554,-2.7289751845322,3,0,0,0,2,-8.798224499824695,-1.272212856278037,7.526011643546658,0.003459105926853356,2.395471251996243,0.0
alkyne,52.94751965624897,0.8738103819496357,2.9468355111198967,4,0,0,0,2,-10.055877533544711,-1.126000708401348,8.929876825143364,0.004256448868394313,2.6279337091169985,0.4387045934128295
ether,98.48540025758845,2.887415999081893,17.55069644278521,6,1,0,0,2,-8.0403877539953,-0.9326336671451306,7.1077540868501705,0.00570689432840083,4.673143815561908,0.9995970384758265
thiol,102.43481231887347,1.4338376562342325,13.991294944074612,3,0,1,0,2,-8.971911880542049,-1.0789229463579328,7.892988934184116,0.00317397447178751,2.961835562052753,1.0602935158632834
halide,52.94812324880425,2.178645986936206,6.4366598753103315,6,0,0,0,2,-8.580564920595975,-0.8634024675365114,7.717162453059464,0.005808729919879987,4.068888976172408,0.3523494076199176
ester,100.65384808233391,1.3386148148731527,39.758742987544984,4,2,0,0,0,-7.710777980151357,-1.5205958150726686,6.190182165078689,0.0036572424839160975,2.5981585167145833,1.5763975138394015
alcohol,38.00949231862114,0.24176695827882577,34.666204867093626,4,1,1,0,1,-9.501468526148102,-1.7800226102854475,7.721445915862654,0.004061829367423542,3.5029247165434834,0.9669127583767148
nitrile,57.82634896328007,1.6306157302038375,16.75039536577385,5,1,0,0,1,-9.742906210657893,-0.9480724857098668,8.794833724948026,0.004925314205202808,3.9303001695081896,0.13337334666080736
alkene,50.48302995249779,2.235166073018146,-1.042048616798875,5,0,0,0,2,-8.455113766708564,-0.6837534952428905,7.7713602714656735,0.004992716543023844,3.6319471403654724,0.9691145238437548
ether,94.28089919597363,1.2748917430331879,21.738831475081593,7,1,0,0,0,-8.723336749874125,-1.5975854558982936,7.125751293975831,0.006708935822048505,3.6491990228963176,1.4332675211821368
amine,34.37852584015641,1.8777474113283241,48.41902341998611,5,1,2,0,1,-8.307642976858347,-1.065482099521967,7.24216087733638,0.005224897273259329,2.84981682012739,2.534421558440961
heterocy,102.63915054610396,1.225329315714034,25.3441943890348,8,1,0,1,1,-8.726073208125198,-0.6891483538761913,8.036924854249007,0.007471249519572717,5.3262771482683835,0.30065531295221704
nitrile,80.08518734232673,1.7760939226769406,17.758594030311194,3,1,0,0,2,-8.18551957299817,-1.4411628032310357,6.744356769767133,0.00305950293071997,3.3275343923709766,1.2089459089192696
alkyne,63.188022506265185,2.4178862125478338,8.373946615083218,3,0,0,0,1,-9.124976832830386,-0.8369508696971262,8.28802596313326,0.0028874569246339237,2.344071206825196,0.0
heterocy,117.9921536440167,1.6834748489153837,25.02567565543054,5,1,0,1,2,-8.971305939469456,-0.5542709234737622,8.417035015995694,0.0048027808257202894,5.7246456196004765,0.764555066359516
alkene,75.603064942885,0.7849264676017458,0.9935762601861595,5,0,0,0,2,-8.806579991977507,-0.6109789170260251,8.195601074951483,0.0051039573399367716,3.5960525091721287,0.09923076739452982
alkene,65.78147415032333,0.7888029841898441,2.028432124333139,4,0,0,0,2,-9.080198966509139,-1.2061738663798334,7.874025100129305,0.004296150047450882,3.891769531496324,0.3422180137490486
ether,79.00145518428792,1.7476996269714933,19.066670635297616,7,1,0,0,0,-8.929852979633065,-0.9040878690778791,8.025765110555186,0.006405745184589207,4.138401174209227,0.5724522058819134
alcohol,56.92089907182356,-1.2790899025364515,38.44800020164853,2,1,1,0,2,-9.690374667787598,-0.4155156888373527,9.274858978950245,0.002381746977550216,3.12149417353438,1.8719117344971252
alkyne,79.61215864869268,2.3036536849887286,-10.134633321978633,4,0,0,0,0,-9.097139591004403,-0.7889046570332441,8.308234933971159,0.003857297960817768,2.3279183698551633,0.17328108869688663
ether,89.00076846933256,0.7724056325998849,20.17408988674296,7,1,0,0,0,-8.94899287688076,-0.4875862809213375,8.461406595959422,0.006304011906020837,3.8003337471485574,0.4542298556594935
acid,84.42324136015583,1.7492997437867195,61.49434871189155,5,2,1,0,1,-8.52696686719548,-0.9907319387246208,7.536234928470859,0.004847874733021206,4.132682042906284,2.427798936261091
alcohol,54.575851430668585,0.4663662552204977,35.484711797197846,2,1,1,0,2,-9.096458307549817,-0.5639357355057002,8.532522572044117,0.0021148206615064827,2.462215630011028,1.0893036619402379
amine,56.10213185500965,-0.02179419250433634,50.82164210784504,4,1,2,0,2,-9.267858431644836,-0.3125992603612895,8.955259171283547,0.004023367052288469,3.345432635677086,1.5812484767371342
alkyne,79.56262918569982,1.5957252569096383,-10.605457919525588,2,0,0,0,0,-8.512802862275372,-0.8345495142605555,7.678253348014817,0.00194409381188761,1.433209000123103,0.0
heterocy,95.65177728773727,0.9780794843027123,19.97160095236343,6,1,0,1,3,-9.634378977277956,0.0026752900426885162,9.637054267320645,0.0058918017092442505,5.212227473896284,1.6211735815806834
alcohol,81.72737440191247,1.2207554966469227,42.5286995208162,3,1,1,0,1,-8.768666684968188,-0.9518181759875209,7.816848508980668,0.002908067332481059,1.873284616752517,1.3630519004460266
aniline,104.8724787483951,1.2720864817874558,49.73981730912477,10,1,2,1,2,-8.57871490747265,-0.02482076284589524,8.553894144626755,0.009411535251061918,6.520300355044897,2.0845684071911066
aniline,106.3255481704108,1.855566957504293,43.33296826803905,10,1,2,1,2,-8.514178444539823,-0.7137279806579708,7.800450463881852,0.009624836732638385,5.810231952568939,1.3856785591292171
alkene,71.61228525508977,1.992234253684534,6.926626377301577,5,0,0,0,2,-8.861762067072702,-1.8873825334393364,6.974379533633366,0.004924829892088447,3.4642984334573637,0.024123231347735488
ester,71.1046886719974,2.565614052998655,35.780630662725706,5,2,0,0,2,-8.911863482558159,-1.190952612135604,7.720910870422555,0.00494107830944031,3.9614501887996947,1.4450379185459157
ester,103.9074108278796,2.570562568285804,40.562163979672164,4,2,0,0,0,-7.287751983535758,-1.0092441118132343,6.278507871722524,0.0036812194061017064,2.8835168554899084,1.5430693611127027
thiol,74.92477403250986,1.6575829283203833,18.344792462723472,4,0,1,0,0,-8.52340514105663,-0.8635222726493993,7.65988286840723,0.0037828076004700604,3.144245252661489,0.9630737045175845
alkene,66.40211429198004,1.7504057156276969,2.3672040757240316,3,0,0,0,1,-9.116511146185358,-1.6318852653458855,7.484625880839473,0.0029520878948604092,2.9996377788096904,0.0
nitrile,84.45426378338409,2.302405409566778,19.246106358505745,3,1,0,0,1,-8.420470385397346,-1.8765071424559447,6.543963242941401,0.003026144104264388,2.62967273228476,0.802092564636843
alcohol,50.82327823764493,1.291287924882634,34.69057528071659,2,1,1,0,2,-9.038678509186907,-1.3758408765032282,7.6628376326836785,0.002157323163388077,3.4120736856936804,0.8554918093451268
alkane,46.3404208057945,2.6497288879438154,-4.567752904569616,3,0,0,0,1,-8.718285318935102,-0.35312707874452354,8.365158240190578,0.002905769935656319,3.36653595726679,0.0
alcohol,78.89864165211551,-1.0887346621158946,42.65181923092701,3,1,1,0,0,-9.148933708890876,-0.8012965637518135,8.347637145139062,0.0028267763201070607,1.8913739706796202,1.2475386256496228
phenol,99.16520435701497,1.1701996311941132,29.4419065911275,9,1,1,1,2,-8.704603470370648,-0.2827493196148557,8.421854150755792,0.008601525054200034,6.8325548552149185,1.8639396992929138
ether,96.90675187136362,2.44790823965111,20.14480788265051,5,1,0,0,0,-8.798696550586524,-1.8488244491126675,6.949872101473856,0.004874743086512077,3.11417258124105,0.6396791629520967
amine,34.07635939506948,1.0360455428555024,54.174973590881976,6,1,2,0,0,-8.896619475141565,-1.3617303555071643,7.5348891196344,0.005563904515292846,4.073071684679862,2.4357305645730363
ether,48.925243915895436,0.6789098751150309,22.26735200795708,6,1,0,0,1,-9.30949953143564,-1.3680331116154458,7.941466419820193,0.005657146541427896,3.5259298763426727,1.0560074405828463
nitrile,88.43266800994894,2.596592836971613,21.472586220793627,3,1,0,0,2,-7.763745898792482,-1.0570993363831147,6.706646562409368,0.003058699848528605,3.051582546741872,1.5753441600684714
thiol,68.40845217862461,1.5540436681661622,11.239556395861147,2,0,1,0,1,-8.446533832991106,-0.8485282879463881,7.5980055450447175,0.0021395885583861004,1.6998377386132446,1.0104988830847303
amine,49.98443347376123,0.14773359235746408,51.548234917582974,3,1,2,0,0,-9.516992921386699,-0.7210729628444812,8.795919958542218,0.0029556018063401183,2.294780254889988,1.7257002148547251
alkane,31.381559017965827,0.6255355680879862,2.761941416271073,6,0,0,0,0,-9.510720503034099,-0.7826337464508507,8.728086756583249,0.0055563975984918345,3.220281193692262,0.23869215389608803
alcohol,49.96111066139329,0.7861715975798651,38.297708249539916,2,1,1,0,2,-8.781404343414318,-0.6622244952532236,8.119179848161094,0.0022863747266312455,1.9580209431735889,0.8915273737857182
alkane,33.515553397336205,2.4028625130857075,-6.288161022612963,4,0,0,0,0,-8.921078001666919,-1.5767799833529579,7.34429801831396,0.0037295699605915684,3.5823512766043937,0.21143228263260766
aniline,107.28912567812056,1.665810532482197,49.87458119729399,8,1,2,1,1,-9.37315161470426,-0.7659230648393607,8.6072285498649,0.007387333809267874,4.37179476702468,1.4937098006805276
nitrile,77.07502322708444,1.2721568872881523,19.182922048770806,7,1,0,0,0,-9.549915855832266,-0.9096067135091541,8.640309142323112,0.006541335528060694,6.141192122729846,0.6041561880909522
aromatic,116.20380267106452,2.4925774856584715,1.6654725925558207,8,0,0,1,3,-9.162677942938469,-0.4425330025602313,8.720144940378237,0.007877098324316826,5.0295536739254265,0.0
aromatic,117.97563028591144,3.274845796273473,-0.29907568625891123,6,0,0,1,1,-8.968580278186334,-0.8608656992617532,8.10771457892458,0.005566888871020206,3.356427302739114,0.0692748070431737
alkene,82.93057181511494,1.1478662892755127,-0.745529703842066,5,0,0,0,1,-9.35653843403093,-0.9966329189783756,8.359905515052555,0.005074142173893901,2.913113067470745,0.0
thiol,48.10347865537914,1.963382404752551,8.259413501644023,3,0,1,0,0,-8.483546387533968,-1.2328727627146845,7.250673624819283,0.003162771054126705,2.618444128809868,0.0
heterocy,98.1985905555924,1.6542748809019259,15.085639136352615,6,1,0,1,1,-9.269643985853934,-0.4484854089055197,8.821158576948415,0.00574662877849977,4.1911428794618155,0.7042524319071999
ester,104.81391284209658,2.7885958763180376,39.248020247667114,5,2,0,0,1,-8.441763913065866,-1.4175015871704568,7.0242623258954096,0.004848838853448269,4.561142383032217,1.8344450474827425
alkyne,58.0655351523742,1.5829446352781003,7.053443270920177,5,0,0,0,1,-9.384613278923332,-0.6375930836628532,8.747020195260479,0.00489781107799988,3.3707730309734028,0.3372679190787927
ether,82.16012724472617,0.9320215228645423,19.794647989852816,7,1,0,0,1,-8.518768063477003,-1.8679151880128808,6.650852875464122,0.00645763457614546,3.7974460132643397,0.17036026222836687
ester,110.61628297465722,2.5982589301693846,44.49918386068495,7,2,0,0,0,-8.383795732296544,-1.2683177073718672,7.115478024924677,0.006418622807356768,4.290350074198484,2.095881762574468
phenol,102.73887698190349,2.7680152554524526,35.61631996859548,7,1,1,1,3,-8.444052866537884,-0.1758421483876081,8.268210718150277,0.0069162654300904056,5.441114663611613,0.9245318075614617
ether,58.89460007441791,0.9868349558572151,16.96881317438663,4,1,0,0,0,-9.068973670659195,-0.8792473743106148,8.189726296348582,0.003739161803572927,2.0785475658428805,1.7250064351980252
aromatic,84.19629463767575,2.610511239800112,2.4864052524838853,8,0,0,1,2,-9.052642776704134,-0.4875325028300969,8.565110273874037,0.0077962961451330795,6.945086176625624,0.09737337168506746
alcohol,61.93764207219942,1.977400488753966,36.30737388155209,4,1,1,0,2,-8.95451098265244,-0.833107050466652,8.121403932185789,0.003927286287890333,2.8981695909496143,1.5387112789401471
aniline,104.11473146480202,2.2012062083702144,63.08410448885836,10,1,2,1,2,-9.180034539098095,-0.7539468816419161,8.42608765745618,0.009404699457050136,5.936957458276892,2.784571796745059
ester,74.1372704870091,2.0040959228471573,40.78112839395882,6,2,0,0,0,-9.430404402255775,-1.347493962616723,8.082910439639052,0.0056868444204499526,4.34900253539586,0.6184728122916263
ether,64.97427378123089,2.675285543339467,26.641515275891887,6,1,0,0,1,-8.848997752689444,-1.0529213978893353,7.796076354800109,0.005822240756846247,4.280421297812746,0.9039193862103212
ether,75.51717705826945,0.6885774376674219,20.08103119738777,7,1,0,0,1,-9.691224545423509,-0.8149541897697963,8.876270355653713,0.006490351461192511,5.881026983601144,0.7943382152617245
acid,59.48160539735486,-0.5477675011717194,55.748567947080865,3,2,1,0,0,-9.911876539879888,-1.13463664209739,8.777239897782497,0.0029806399675373373,2.755582596219946,2.2142919690470957
alkene,80.1753269150469,1.51050470076598,6.263154196955938,2,0,0,0,2,-8.847122002716485,-1.13007800948489,7.717043993231595,0.002251648289389857,2.6213547351351703,0.04237217542134592
acid,82.87753903964278,1.9756859561887952,56.79323882302552,7,2,1,0,0,-8.67288875722071,-1.2351629739152437,7.437725783305466,0.006484036065565264,5.070181080387838,1.816072266677094
thiol,106.76076714915627,1.043214112715663,7.680279350682473,4,0,1,0,0,-8.471024478312128,-1.288756756749392,7.182267721562735,0.0036680754326379374,2.6344582392599616,1.2407246018117049
alcohol,55.79884559730168,-0.20505471253480767,30.279996886130963,2,1,1,0,1,-9.017474462203294,-0.9725754173831527,8.044899044820141,0.0020509885051839026,1.9320064610860026,2.0396615905120807
phenol,118.59281246502803,1.5796613467558935,36.792568578506824,10,1,1,1,2,-9.069557504183996,0.4137483110473083,9.483305815231304,0.00940688862033238,6.128249505795711,0.4927864528816549
alkene,48.11602241681457,0.8146603506230838,6.2042856186227775,6,0,0,0,1,-9.276770248066715,-0.9577177558803908,8.319052492186325,0.0061688545348994855,3.4442362494037555,0.32472201676306417
ether,74.37908775784358,0.26459586977011795,19.761489470438345,3,1,0,0,0,-9.320900077906373,-1.1657616677635634,8.15513841014281,0.0029703684810889006,3.7548462724933733,0.694566052090993
nitrile,47.71989650279648,0.5515857200813685,20.102697814632,7,1,0,0,2,-9.408467140374063,-0.6385406893793455,8.769926450994717,0.007018493623817762,4.537146034435897,0.9957717161165489
aniline,94.88055739081561,1.0921779191932977,63.816185608976724,8,1,2,1,2,-9.02323715921454,-0.40933295149128357,8.613904207723257,0.007855006979446777,6.56513978402213,1.9582382976792145
amine,54.09299520064458,2.0643866558453268,47.20527825606068,2,1,2,0,0,-8.628328520178124,-1.6972799102015868,6.931048609976537,0.0018337808629670205,1.4550227407640153,1.6141246033829804
ester,68.28986032574346,0.5468764668406979,34.68043591023768,7,2,0,0,1,-8.993946987749567,-0.8901327376163592,8.103814250133208,0.006740433697503675,4.488512657427931,0.7951416036149046
alcohol,79.72013887587417,0.23746118853757903,35.24187379246947,3,1,1,0,1,-8.885497247891472,-1.3758622056017529,7.509635042289719,0.0028558084277125915,3.9938603514414766,1.6437923144177722
halide,68.1148152079821,2.5002031804198377,-1.3749146861514185,6,0,0,0,0,-8.28144083529876,-0.7975564542774155,7.483884381021344,0.0056976311762389105,3.3253419655760323,0.066415873848232
alkyne,29.052992717292245,1.1856737588064343,1.7391505048586346,5,0,0,0,0,-9.19603436684255,-1.1065494911531026,8.089484875689447,0.004500420702623743,2.886849261788303,0.4526655342484572
amine,56.02297517519254,0.431622962160054,53.368507836550535,4,1,2,0,0,-9.309101220979382,0.13156510564415735,9.440666326623539,0.0037128461127410987,1.9992194061087574,1.2075185610288903
heterocy,71.07614151678696,1.6548832848892583,18.081276093182964,8,1,0,1,1,-9.632030814183505,-0.4912167398614331,9.140814074322073,0.007762592291954761,4.99905627840734,0.1720150589807109
aromatic,102.9640128487074,2.787480930848546,-2.192291732979292,9,0,0,1,3,-8.395297354648243,-0.47002574348873216,7.92527161115951,0.008612228399668758,6.479535191550323,0.1916965468660384
aromatic,115.28239956189289,2.1827569883623856,6.149430207591209,8,0,0,1,3,-8.792758103524998,-0.7972345113068527,7.995523592218145,0.007688783282795148,6.378380935296265,0.7335844313226513
thiol,78.92611374860641,1.1764029129280238,16.394807992074554,5,0,1,0,0,-8.75599624846689,-1.3248704226042334,7.431125825862656,0.004640883052674353,2.9473361021636144,0.34090735775767367
phenol,105.67748073509215,2.5830403400617774,27.408257925994015,9,1,1,1,1,-8.684267970019054,-0.5225386888732224,8.161729281145831,0.008389393960706204,6.141298062622184,1.4691566053037053
alcohol,68.55045715267829,1.972147019348192,34.73168628179489,2,1,1,0,2,-8.087294204745277,-1.006093462730389,7.081200742014888,0.0023434158778360224,3.0261559964951923,1.77532492776357
amine,78.58489071846871,2.4959001383418173,51.095215381294075,6,1,2,0,0,-8.271251848243306,-1.2540396576582256,7.017212190585081,0.005515531768793111,3.6107890416639243,2.182830063921533
heterocy,104.35320226970009,1.8884744042229298,21.40365187924041,5,1,0,1,1,-9.1926889681056,-0.09009427972889411,9.102594688376705,0.0048497859582571174,2.8821770267169478,1.0071895421620436
